Country,Category,DateTime,Close,Frequency,HistoricalDataSymbol,LastUpdate
United States,Gold Reserves,2000-03-31T00:00:00,8138.82,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2000-06-30T00:00:00,8137.42,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2000-09-30T00:00:00,8136.91,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2000-12-31T00:00:00,8136.95,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2001-03-31T00:00:00,8137.13,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2001-06-30T00:00:00,8135.32,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2001-09-30T00:00:00,8149.05,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2001-12-31T00:00:00,8149.05,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2002-03-31T00:00:00,8149.05,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2002-06-30T00:00:00,8149.05,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2002-09-30T00:00:00,8149.05,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2002-12-31T00:00:00,8149.05,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2003-03-31T00:00:00,8134.67,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2003-06-30T00:00:00,8135.32,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2003-09-30T00:00:00,8135.25,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2003-12-31T00:00:00,8134.94,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2004-03-31T00:00:00,8136.26,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2004-06-30T00:00:00,8136,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2004-09-30T00:00:00,8135.03,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2004-12-31T00:00:00,8136.18,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2005-03-31T00:00:00,8133.52,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2005-06-30T00:00:00,8133.49,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2005-09-30T00:00:00,8133.46,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2005-12-31T00:00:00,8135.07,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2006-03-31T00:00:00,8134.98,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2006-06-30T00:00:00,8133.46,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2006-09-30T00:00:00,8133.46,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2006-12-31T00:00:00,8133.46,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
United States,Gold Reserves,2007-03-31T00:00:00,8133.46,Quarterly,UNITEDSTAGOLRES,2014-05-13T09:58:00
